sample,hardware_type,file_system,strategy,split_time,merge_time,split_nb_seeks,merge_nb_seeks,split_read_time,merge_read_time,split_write_time,merge_write_time,split_seek_time,merge_seek_time
bigBrainSample0-1-1.nii,ssd,ext4,Strategy.MULTIPLE,40.729419231414795,56.45891356468201,0,3388011,5.190438985824585,0.004041433334350586,2.4028079509735107,14.394468545913696,7.319450378417969e-05,13.704479694366455
bigBrainSample0-0-1.nii,ssd,ext4,Strategy.NAIVE,80.25856590270996,75.09626412391663,3726808,3388009,26.797484159469604,16.98870587348938,51.109893798828125,37.1444091796875,0,11.670589447021484
bigBrainSample1-1-0.nii,ssd,ext4,Strategy.MULTIPLE,39.34223175048828,56.65692138671875,0,3388011,4.408043622970581,0.0039424896240234375,2.245415210723877,14.59398865699768,7.224082946777344e-05,13.771756410598755
bigBrainSample0-0-1.nii,hdd,ext4,Strategy.CLUSTERED,93.44140648841858,85.71633052825928,2824,3388009,79.69763779640198,0.05883145332336426,2.150456190109253,38.150184631347656,3.743171691894531e-05,11.879065990447998
bigBrainSample0-0-1.nii,ssd,ext4,Strategy.CLUSTERED,34.30277061462402,51.08962607383728,2824,3388009,20.336488485336304,0.05105328559875488,2.219862461090088,20.083040475845337,3.743171691894531e-05,12.049206256866455
bigBrainSample1-1-0.nii,ssd,ext4,Strategy.NAIVE,126.74230980873108,82.7557966709137,3726808,3388009,25.797757625579834,25.228427410125732,98.62406015396118,36.55585026741028,0,11.647628784179688
bigBrainSample1-0-1.nii,ssd,ext4,Strategy.NAIVE,74.59416913986206,74.20743083953857,3726808,3388009,26.61224627494812,15.282475709915161,45.701446533203125,38.114503622055054,0,11.580876350402832
bigBrainSample1-0-1.nii,hdd,ext4,Strategy.NAIVE,107.27872967720032,111.58843231201172,3726808,3388009,59.410911321640015,15.419401168823242,45.597599267959595,74.97367286682129,0,11.728468656539917
bigBrainSample1-1-0.nii,hdd,ext4,Strategy.CLUSTERED,95.51949954032898,87.70272541046143,2824,3388009,81.55918741226196,0.055628061294555664,2.238081693649292,39.342880964279175,3.7670135498046875e-05,11.90861177444458
bigBrainSample0-1-1.nii,hdd,ext4,Strategy.NAIVE,155.7854278087616,121.10352540016174,3726808,3388009,64.1574912071228,24.07272458076477,89.323659658432,75.94096088409424,0,11.695356130599976
bigBrainSample1-0-1.nii,ssd,ext4,Strategy.CLUSTERED,34.92345118522644,48.70568013191223,2824,3388009,20.92288875579834,0.05360770225524902,2.1938319206237793,19.058721780776978,3.790855407714844e-05,11.809966325759888
bigBrainSample1-0-1.nii,ssd,ext4,Strategy.MULTIPLE,39.3047091960907,59.3133590221405,0,3388011,4.418666839599609,0.0038895606994628906,2.2588722705841064,16.333545207977295,7.390975952148438e-05,14.029107570648193
bigBrainSample1-1-1.nii,ssd,ext4,Strategy.CLUSTERED,42.85349440574646,48.82105779647827,2824,3388009,28.91047477722168,0.05869126319885254,2.2527384757995605,18.93659782409668,3.9577484130859375e-05,11.77428650856018
bigBrainSample0-1-1.nii,ssd,ext4,Strategy.MULTIPLE,39.13780856132507,56.298145055770874,0,3388011,4.458401679992676,0.0038712024688720703,2.2263028621673584,14.496204137802124,6.961822509765625e-05,13.682242155075073
bigBrainSample0-1-1.nii,ssd,ext4,Strategy.CLUSTERED,37.15800857543945,48.582770109176636,2824,3388009,23.143155574798584,0.05323600769042969,2.283731698989868,19.089035987854004,3.6716461181640625e-05,11.746304750442505
bigBrainSample0-1-1.nii,ssd,ext4,Strategy.MULTIPLE,39.109341621398926,58.24618935585022,0,3388011,4.457244157791138,0.003924131393432617,2.2463951110839844,14.685800552368164,6.914138793945312e-05,13.936230659484863
bigBrainSample0-1-1.nii,ssd,ext4,Strategy.CLUSTERED,34.96805214881897,49.947919845581055,2824,3388009,21.118236780166626,0.05074644088745117,2.1819846630096436,19.614760637283325,3.62396240234375e-05,11.766718864440918
bigBrainSample1-0-1.nii,ssd,ext4,Strategy.NAIVE,74.73368692398071,72.76951599121094,3726808,3388009,26.601608991622925,15.243741989135742,45.57763171195984,36.4501314163208,0,11.725279569625854
bigBrainSample1-0-1.nii,hdd,ext4,Strategy.NAIVE,105.50369691848755,114.22683501243591,3726808,3388009,57.65938353538513,15.578582525253296,45.44299030303955,77.54928231239319,0,11.691020011901855
bigBrainSample1-0-1.nii,hdd,ext4,Strategy.NAIVE,105.71903443336487,115.52032160758972,3726808,3388009,57.74205708503723,15.519668102264404,45.533528089523315,78.83674907684326,0,11.725815296173096
bigBrainSample1-0-1.nii,hdd,ext4,Strategy.MULTIPLE,60.639238357543945,87.70468282699585,0,3388011,13.28347373008728,0.003999471664428711,2.240065097808838,27.21865463256836,7.295608520507812e-05,14.692856788635254
bigBrainSample0-1-1.nii,hdd,ext4,Strategy.MULTIPLE,61.527292251586914,88.46335124969482,0,3388011,13.525183916091919,0.00392460823059082,2.232593536376953,27.87133288383484,6.866455078125e-05,14.28382658958435
bigBrainSample1-1-0.nii,hdd,ext4,Strategy.NAIVE,162.2928762435913,124.53990721702576,3726808,3388009,60.9651825428009,25.424086332321167,98.97737789154053,78.08620524406433,0,11.644834041595459
bigBrainSample0-0-1.nii,hdd,ext4,Strategy.CLUSTERED,95.34289050102234,91.25229907035828,2824,3388009,81.49657201766968,0.056687116622924805,2.189516067504883,40.927136182785034,3.719329833984375e-05,12.036822319030762
bigBrainSample1-1-0.nii,ssd,ext4,Strategy.CLUSTERED,34.737568616867065,48.38405513763428,2824,3388009,20.783910989761353,0.05789613723754883,2.1726458072662354,18.88592791557312,3.8623809814453125e-05,11.730293035507202
